venta_id,fecha,hora,cliente_id,producto,categoria,cantidad,precio_unitario,subtotal,metodo_pago,empleado,sucursal,dia_semana
1434,2026-03-08,20:16,1483,Pan Integral,Pan,7,2.26,15.82,Tarjeta,Carlos,Centro,Miércoles
1435,2026-03-15,10:27,1576,Queque Vainilla,Pasteles,6,10.33,61.98,Tarjeta,María,Centro,Domingo
1436,2026-03-21,18:08,1467,Empanada Pollo,Salado,1,2.62,2.62,Tarjeta,Ana,Sur,Martes
1437,2026-03-01,11:27,1391,Dona,Repostería,5,1.18,5.9,Tarjeta,Sofía,Sur,Sábado
1438,2026-04-28,10:06,1076,Dona,Repostería,4,1.21,4.84,Efectivo,Luis,Norte,Sábado
1439,2026-01-25,16:24,1704,Empanada Queso,Salado,8,2.4,19.2,SINPE,María,Centro,Miércoles
1440,2026-01-21,11:17,1550,Capuchino,Bebidas,7,3.06,21.42,Tarjeta,María,Norte,Lunes
1441,2026-01-11,18:46,1423,Empanada Queso,Salado,3,2.39,7.17,Efectivo,Luis,Sur,Miércoles
1442,2026-04-08,11:36,1559,Capuchino,Bebidas,4,3.22,12.88,SINPE,Carlos,Sur,Viernes
1443,2026-02-25,18:04,1716,Pan Dulce,Pan,5,1.12,5.6,SINPE,José,Norte,Domingo
1444,2026-02-06,11:29,1233,Queque Vainilla,Pasteles,8,10.25,82.0,Tarjeta,Carlos,Norte,Martes
1445,2026-06-01,08:07,1657,Jugo Natural,Bebidas,5,2.73,13.65,Tarjeta,María,Norte,Domingo
1446,2026-01-17,11:01,1579,Empanada Queso,Salado,1,2.38,2.38,Tarjeta,Ana,Sur,Domingo
1447,2026-04-10,15:21,1649,Pan Integral,Pan,6,2.26,13.56,Efectivo,José,Centro,Viernes
1448,2026-05-28,19:05,1587,Baguette,Pan,2,1.81,3.62,Tarjeta,Sofía,Sur,Martes
1449,2026-04-27,10:29,1462,Pan Integral,Pan,2,2.26,4.52,SINPE,Luis,Sur,Miércoles
1450,2026-03-15,14:49,1709,Baguette,Pan,3,1.83,5.49,SINPE,María,Centro,Jueves
1451,2026-04-01,06:14,1330,Capuchino,Bebidas,5,3.04,15.2,Tarjeta,Luis,Norte,Domingo
1452,2026-06-22,09:49,1588,Dona,Repostería,6,1.2,7.2,Tarjeta,José,Sur,Martes
1453,2026-02-04,06:34,1616,Dona,Repostería,3,1.16,3.48,Efectivo,Luis,Sur,Miércoles
1454,2026-02-22,09:12,1310,Baguette,Pan,6,1.87,11.22,Efectivo,María,Norte,Martes
1455,2026-01-05,20:57,1450,Muffin,Repostería,4,2.47,9.88,Efectivo,María,Centro,Jueves
1456,2026-04-15,12:12,1210,Pan Dulce,Pan,4,1.09,4.36,Tarjeta,Sofía,Centro,Lunes
1457,2026-02-04,13:47,1619,Croissant,Repostería,2,1.45,2.9,Tarjeta,José,Norte,Jueves
1458,2026-05-12,13:16,1520,Dona,Repostería,4,1.26,5.04,Efectivo,María,Centro,Lunes
1459,2026-01-12,11:19,1066,Empanada Pollo,Salado,7,2.48,17.36,Tarjeta,José,Norte,Martes
1460,2026-04-16,06:17,1747,Galletas,Repostería,2,3.55,7.1,SINPE,Carlos,Centro,Martes
1461,2026-01-05,14:09,1143,Pan Dulce,Pan,4,1.06,4.24,SINPE,María,Centro,Lunes
1462,2026-06-10,11:39,1424,Capuchino,Bebidas,4,3.32,13.28,Efectivo,María,Centro,Martes
1463,2026-06-06,11:56,1112,Muffin,Repostería,3,2.46,7.38,Efectivo,Ana,Norte,Martes
1464,2026-03-20,11:01,1026,Queque Chocolate,Pasteles,7,12.15,85.05,Tarjeta,Ana,Norte,Lunes
1465,2026-01-18,12:48,1612,Galletas,Repostería,3,3.64,10.92,SINPE,Sofía,Centro,Martes
1466,2026-02-03,12:04,1115,Baguette,Pan,1,1.77,1.77,Tarjeta,María,Norte,Domingo
1467,2026-05-26,16:00,1318,Muffin,Repostería,8,2.31,18.48,Tarjeta,María,Norte,Martes
1468,2026-06-23,07:30,1504,Queque Vainilla,Pasteles,6,10.46,62.76,SINPE,Sofía,Centro,Martes
1469,2026-02-08,16:05,1761,Dona,Repostería,3,1.24,3.72,Efectivo,José,Norte,Miércoles
1470,2026-03-06,17:42,1308,Muffin,Repostería,2,2.34,4.68,Tarjeta,José,Norte,Sábado
1471,2026-02-11,12:23,1677,Capuchino,Bebidas,5,3.28,16.4,Efectivo,Sofía,Sur,Domingo
1472,2026-02-06,06:09,1649,Pan Francés,Pan,7,0.46,3.22,Efectivo,Luis,Centro,Jueves
1473,2026-04-28,11:12,1643,Queque Vainilla,Pasteles,1,10.07,10.07,SINPE,María,Norte,Martes
1474,2026-01-24,10:41,1786,Empanada Queso,Salado,5,2.31,11.55,SINPE,Carlos,Norte,Martes
1475,2026-04-25,14:29,1679,Queque Chocolate,Pasteles,6,12.37,74.22,Efectivo,José,Norte,Domingo
1476,2026-03-14,16:01,1556,Café,Bebidas,5,1.91,9.55,Efectivo,Ana,Centro,Jueves
1477,2026-06-10,08:55,1355,Pan Dulce,Pan,2,1.06,2.12,Tarjeta,María,Norte,Viernes
1478,2026-05-07,08:53,1696,Baguette,Pan,3,1.78,5.34,Efectivo,Ana,Centro,Sábado
1479,2026-02-19,19:33,1537,Galletas,Repostería,6,3.51,21.06,Efectivo,Sofía,Norte,Viernes
1480,2026-01-22,08:40,1649,Dona,Repostería,3,1.18,3.54,SINPE,Luis,Sur,Martes
1481,2026-03-02,12:18,1399,Café,Bebidas,7,2.07,14.49,SINPE,María,Norte,Jueves
1482,2026-03-01,07:16,1725,Queque Vainilla,Pasteles,3,10.22,30.66,SINPE,José,Norte,Martes
1483,2026-04-05,08:30,1164,Muffin,Repostería,2,2.29,4.58,Efectivo,María,Centro,Sábado
1484,2026-02-27,11:04,1231,Empanada Pollo,Salado,7,2.52,17.64,Tarjeta,Luis,Norte,Lunes
1485,2026-02-22,10:48,1335,Galletas,Repostería,3,3.4,10.2,Efectivo,José,Centro,Viernes
1486,2026-05-16,09:42,1448,Queque Chocolate,Pasteles,2,12.33,24.66,Tarjeta,Ana,Sur,Sábado
1487,2026-06-11,20:17,1041,Capuchino,Bebidas,8,3.09,24.72,Tarjeta,Carlos,Centro,Sábado
1488,2026-06-23,19:50,1498,Empanada Queso,Salado,7,2.32,16.24,Tarjeta,Luis,Sur,Lunes
1489,2026-06-16,19:44,1442,Baguette,Pan,6,1.75,10.5,Tarjeta,Ana,Sur,Lunes
1490,2026-06-09,20:16,1655,Pan Dulce,Pan,5,1.14,5.7,SINPE,Carlos,Norte,Sábado
1491,2026-01-01,07:45,1497,Pan Dulce,Pan,5,1.15,5.75,Efectivo,Sofía,Norte,Martes
1492,2026-01-25,19:45,1499,Capuchino,Bebidas,7,3.25,22.75,SINPE,Sofía,Sur,Jueves
1493,2026-01-19,19:50,1658,Capuchino,Bebidas,7,3.05,21.35,Efectivo,Sofía,Centro,Lunes
1494,2026-06-23,20:38,1431,Pan Integral,Pan,4,2.17,8.68,Tarjeta,José,Sur,Lunes
1495,2026-05-28,14:02,1408,Queque Vainilla,Pasteles,8,10.35,82.8,SINPE,José,Norte,Sábado
1496,2026-02-01,16:21,1101,Muffin,Repostería,1,2.33,2.33,Tarjeta,María,Centro,Sábado
1497,2026-06-12,11:15,1283,Empanada Queso,Salado,5,2.27,11.35,Tarjeta,Ana,Norte,Jueves
1498,2026-02-07,14:49,1560,Galletas,Repostería,5,3.59,17.95,SINPE,Carlos,Sur,Jueves
1499,2026-02-28,13:54,1091,Pan Integral,Pan,6,2.26,13.56,Tarjeta,Carlos,Sur,Viernes
1500,2026-03-04,20:46,1092,Galletas,Repostería,4,3.44,13.76,SINPE,María,Norte,Viernes
1501,2026-02-09,19:45,1497,Empanada Queso,Salado,3,2.36,7.08,Tarjeta,Carlos,Norte,Miércoles
1502,2026-03-01,07:12,1595,Pan Integral,Pan,3,2.3,6.9,Tarjeta,Sofía,Sur,Sábado
1503,2026-05-06,12:39,1712,Café,Bebidas,5,2.05,10.25,Efectivo,Luis,Centro,Lunes
1504,2026-02-23,11:34,1362,Galletas,Repostería,7,3.62,25.34,Tarjeta,Luis,Norte,Lunes
1505,2026-01-11,09:28,1041,Pan Dulce,Pan,5,1.11,5.55,Efectivo,Sofía,Centro,Sábado
1506,2026-06-08,09:56,1231,Queque Chocolate,Pasteles,1,11.99,11.99,Tarjeta,José,Centro,Martes
1507,2026-01-28,15:30,1449,Pan Francés,Pan,5,0.44,2.2,Tarjeta,Sofía,Sur,Viernes
1508,2026-05-19,12:40,1589,Dona,Repostería,7,1.16,8.12,Tarjeta,José,Norte,Sábado
1509,2026-03-14,11:23,1240,Pan Integral,Pan,6,2.27,13.62,Tarjeta,Sofía,Norte,Lunes
1510,2026-06-08,18:34,1592,Galletas,Repostería,3,3.44,10.32,Efectivo,Ana,Sur,Sábado
1511,2026-05-08,17:22,1734,Empanada Queso,Salado,6,2.21,13.26,SINPE,José,Sur,Domingo
1512,2026-01-15,15:28,1509,Dona,Repostería,8,1.17,9.36,SINPE,María,Centro,Martes
1513,2026-01-12,13:55,1723,Pan Francés,Pan,8,0.45,3.6,Efectivo,Ana,Sur,Miércoles
1514,2026-06-01,17:38,1502,Baguette,Pan,5,1.81,9.05,Tarjeta,José,Centro,Jueves
1515,2026-06-22,10:21,1238,Dona,Repostería,8,1.18,9.44,SINPE,Sofía,Norte,Martes
1516,2026-05-02,17:48,1366,Pan Integral,Pan,6,2.28,13.68,SINPE,Ana,Centro,Viernes
1517,2026-06-07,09:38,1792,Baguette,Pan,7,1.84,12.88,Efectivo,Luis,Centro,Sábado
1518,2026-03-03,07:25,1587,Muffin,Repostería,8,2.45,19.6,SINPE,José,Norte,Domingo
1519,2026-02-28,11:11,1098,Empanada Pollo,Salado,7,2.55,17.85,Tarjeta,Carlos,Centro,Sábado
1520,2026-02-09,12:12,1232,Empanada Pollo,Salado,5,2.5,12.5,Tarjeta,José,Sur,Lunes
1521,2026-05-09,06:56,1620,Queque Vainilla,Pasteles,8,10.25,82.0,Efectivo,Sofía,Centro,Sábado
1522,2026-05-01,06:20,1393,Queque Vainilla,Pasteles,2,9.67,19.34,Tarjeta,Ana,Sur,Viernes
1523,2026-02-21,15:31,1186,Queque Vainilla,Pasteles,2,10.46,20.92,SINPE,Luis,Norte,Lunes
1524,2026-05-06,20:28,1723,Pan Dulce,Pan,3,1.11,3.33,Efectivo,Sofía,Centro,Domingo
1525,2026-01-18,20:50,1123,Pan Dulce,Pan,8,1.05,8.4,Tarjeta,Carlos,Centro,Miércoles
1526,2026-02-04,13:12,1617,Jugo Natural,Bebidas,3,2.83,8.49,Efectivo,Sofía,Norte,Jueves
1527,2026-01-22,14:04,1346,Muffin,Repostería,7,2.47,17.29,Efectivo,Carlos,Centro,Martes
1528,2026-04-02,11:03,1491,Pan Dulce,Pan,8,1.07,8.56,SINPE,José,Sur,Lunes
1529,2026-03-17,15:36,1719,Pan Dulce,Pan,2,1.12,2.24,SINPE,Sofía,Norte,Domingo
1530,2026-02-15,18:12,1299,Café,Bebidas,4,1.96,7.84,SINPE,María,Norte,Jueves
1531,2026-04-04,11:35,1495,Empanada Pollo,Salado,2,2.5,5.0,SINPE,María,Norte,Jueves
1532,2026-06-02,14:53,1042,Pan Integral,Pan,5,2.26,11.3,Efectivo,Ana,Norte,Viernes
1533,2026-06-02,14:01,1048,Galletas,Repostería,3,3.55,10.65,Tarjeta,María,Centro,Miércoles
1534,2026-06-28,12:47,1520,Café,Bebidas,1,2.06,2.06,SINPE,Luis,Sur,Miércoles
1535,2026-01-15,08:57,1226,Jugo Natural,Bebidas,1,2.91,2.91,SINPE,Carlos,Centro,Sábado
1536,2026-06-20,06:02,1390,Dona,Repostería,8,1.16,9.28,Efectivo,José,Centro,Miércoles
1537,2026-03-06,12:52,1233,Pan Francés,Pan,4,0.46,1.84,Tarjeta,María,Centro,Martes
1538,2026-03-14,16:36,1727,Croissant,Repostería,4,1.52,6.08,SINPE,Carlos,Centro,Sábado
1539,2026-01-14,19:26,1386,Galletas,Repostería,5,3.47,17.35,Tarjeta,Luis,Norte,Miércoles
1540,2026-04-02,17:49,1459,Capuchino,Bebidas,1,3.24,3.24,Efectivo,José,Sur,Martes
1541,2026-04-03,08:34,1335,Baguette,Pan,2,1.73,3.46,Efectivo,José,Norte,Sábado
1542,2026-03-10,19:36,1267,Galletas,Repostería,7,3.42,23.94,Efectivo,Ana,Norte,Domingo
1543,2026-05-28,13:12,1130,Muffin,Repostería,4,2.51,10.04,SINPE,Ana,Norte,Jueves
1544,2026-04-06,07:48,1710,Baguette,Pan,2,1.75,3.5,Efectivo,Luis,Norte,Viernes
1545,2026-04-20,18:02,1678,Queque Vainilla,Pasteles,8,10.24,81.92,SINPE,Luis,Centro,Sábado
1546,2026-02-11,19:16,1179,Queque Vainilla,Pasteles,1,10.07,10.07,Tarjeta,María,Centro,Sábado
1547,2026-03-17,07:14,1188,Pan Francés,Pan,7,0.44,3.08,SINPE,Luis,Norte,Sábado
1548,2026-04-03,19:15,1616,Galletas,Repostería,8,3.33,26.64,SINPE,Carlos,Sur,Martes
1549,2026-06-03,12:33,1547,Croissant,Repostería,6,1.43,8.58,Efectivo,Sofía,Sur,Martes
1550,2026-02-04,16:14,1006,Galletas,Repostería,6,3.45,20.7,Tarjeta,Ana,Sur,Lunes
1551,2026-01-28,09:48,1643,Pan Dulce,Pan,7,1.13,7.91,Efectivo,Sofía,Sur,Lunes
1552,2026-06-13,10:43,1630,Pan Francés,Pan,8,0.47,3.76,Tarjeta,María,Sur,Martes
1553,2026-03-21,13:30,1156,Jugo Natural,Bebidas,8,2.83,22.64,Tarjeta,Sofía,Norte,Martes
1554,2026-02-13,10:56,1164,Croissant,Repostería,5,1.52,7.6,Tarjeta,José,Centro,Jueves
1555,2026-04-14,17:56,1554,Pan Integral,Pan,5,2.12,10.6,Efectivo,María,Centro,Domingo
1556,2026-04-14,20:26,1471,Jugo Natural,Bebidas,6,2.72,16.32,SINPE,María,Norte,Jueves
1557,2026-06-13,08:46,1542,Empanada Queso,Salado,6,2.26,13.56,Efectivo,Luis,Centro,Sábado
1558,2026-06-22,18:39,1372,Dona,Repostería,4,1.25,5.0,Tarjeta,Sofía,Norte,Miércoles
1559,2026-02-16,07:34,1667,Jugo Natural,Bebidas,5,2.72,13.6,Tarjeta,Carlos,Sur,Jueves
1560,2026-05-06,16:24,1529,Pan Francés,Pan,4,0.44,1.76,Tarjeta,Luis,Norte,Lunes
1561,2026-06-06,10:47,1696,Galletas,Repostería,4,3.46,13.84,SINPE,Luis,Sur,Jueves
1562,2026-03-15,09:55,1756,Capuchino,Bebidas,4,3.09,12.36,Efectivo,María,Norte,Viernes
1563,2026-01-03,06:00,1054,Muffin,Repostería,1,2.44,2.44,Tarjeta,Ana,Norte,Miércoles
1564,2026-03-27,07:23,1638,Dona,Repostería,3,1.25,3.75,Tarjeta,Sofía,Norte,Jueves
1565,2026-01-26,14:10,1155,Queque Vainilla,Pasteles,3,9.79,29.37,Efectivo,María,Centro,Viernes
1566,2026-05-21,13:44,1287,Muffin,Repostería,7,2.32,16.24,SINPE,Luis,Centro,Sábado
1567,2026-01-05,20:24,1484,Croissant,Repostería,8,1.44,11.52,Tarjeta,María,Centro,Domingo
1568,2026-05-19,08:28,1020,Pan Francés,Pan,6,0.47,2.82,Tarjeta,José,Sur,Miércoles
1569,2026-03-03,08:08,1639,Muffin,Repostería,6,2.52,15.12,Tarjeta,José,Norte,Martes
1570,2026-03-10,17:50,1085,Baguette,Pan,4,1.88,7.52,Tarjeta,Sofía,Norte,Lunes
1571,2026-03-28,10:12,1525,Capuchino,Bebidas,7,3.36,23.52,Tarjeta,Sofía,Centro,Jueves
1572,2026-02-23,10:16,1459,Queque Vainilla,Pasteles,3,9.55,28.65,Tarjeta,Carlos,Centro,Miércoles
1573,2026-03-18,06:08,1639,Galletas,Repostería,8,3.56,28.48,Efectivo,José,Sur,Lunes
1574,2026-04-13,12:02,1711,Queque Chocolate,Pasteles,7,11.64,81.48,SINPE,Carlos,Sur,Jueves
1575,2026-04-14,17:21,1135,Queque Vainilla,Pasteles,6,10.3,61.8,Tarjeta,José,Norte,Viernes
1576,2026-01-15,20:42,1086,Dona,Repostería,8,1.17,9.36,SINPE,Carlos,Sur,Lunes
1577,2026-01-08,07:11,1382,Pan Francés,Pan,3,0.46,1.38,Efectivo,Luis,Sur,Domingo
1578,2026-01-24,06:47,1349,Dona,Repostería,2,1.24,2.48,SINPE,Ana,Centro,Viernes
1579,2026-03-26,16:06,1627,Jugo Natural,Bebidas,8,2.84,22.72,Efectivo,Ana,Sur,Martes
1580,2026-06-03,06:27,1702,Dona,Repostería,2,1.16,2.32,Efectivo,Luis,Centro,Sábado
1581,2026-05-07,13:52,1202,Baguette,Pan,7,1.77,12.39,SINPE,María,Sur,Sábado
1582,2026-06-19,19:55,1062,Croissant,Repostería,8,1.47,11.76,Tarjeta,Luis,Sur,Lunes
1583,2026-03-05,20:34,1589,Baguette,Pan,3,1.89,5.67,Efectivo,José,Centro,Sábado
1584,2026-03-25,09:10,1404,Pan Integral,Pan,2,2.13,4.26,SINPE,Sofía,Norte,Viernes
1585,2026-03-27,11:47,1246,Empanada Pollo,Salado,5,2.43,12.15,SINPE,Ana,Sur,Sábado
1586,2026-01-02,07:31,1352,Queque Chocolate,Pasteles,5,12.31,61.55,SINPE,Ana,Sur,Domingo
1587,2026-06-15,06:47,1690,Pan Dulce,Pan,7,1.05,7.35,Efectivo,Carlos,Sur,Domingo
1588,2026-05-22,07:36,1268,Muffin,Repostería,6,2.45,14.7,SINPE,Carlos,Norte,Miércoles
1589,2026-03-25,13:20,1559,Galletas,Repostería,8,3.45,27.6,SINPE,Luis,Centro,Viernes
1590,2026-04-15,20:29,1332,Croissant,Repostería,1,1.53,1.53,Tarjeta,María,Norte,Jueves
1591,2026-04-14,06:55,1142,Croissant,Repostería,3,1.54,4.62,Tarjeta,María,Sur,Martes
1592,2026-06-06,08:37,1188,Empanada Pollo,Salado,6,2.38,14.28,Efectivo,Ana,Centro,Jueves
1593,2026-02-01,13:25,1162,Empanada Queso,Salado,3,2.25,6.75,Tarjeta,Sofía,Norte,Martes
1594,2026-04-14,12:54,1163,Dona,Repostería,8,1.21,9.68,Tarjeta,José,Centro,Miércoles
1595,2026-06-16,15:18,1144,Baguette,Pan,2,1.88,3.76,Efectivo,Sofía,Norte,Domingo
1596,2026-03-21,08:21,1645,Dona,Repostería,7,1.2,8.4,Tarjeta,José,Sur,Jueves
1597,2026-05-10,11:46,1382,Capuchino,Bebidas,2,3.23,6.46,SINPE,Luis,Norte,Viernes
1598,2026-03-14,09:13,1334,Empanada Queso,Salado,2,2.19,4.38,SINPE,Luis,Norte,Sábado
1599,2026-05-11,15:50,1339,Muffin,Repostería,8,2.47,19.76,SINPE,Luis,Centro,Miércoles
1600,2026-05-08,19:52,1255,Pan Integral,Pan,4,2.25,9.0,Tarjeta,Sofía,Norte,Lunes
1601,2026-02-20,11:05,1541,Queque Vainilla,Pasteles,2,9.88,19.76,Tarjeta,María,Sur,Sábado
1602,2026-02-26,18:17,1728,Queque Chocolate,Pasteles,2,11.94,23.88,Efectivo,Carlos,Centro,Jueves
1603,2026-03-12,19:39,1494,Dona,Repostería,4,1.22,4.88,SINPE,Luis,Norte,Miércoles
1604,2026-05-07,19:51,1661,Empanada Queso,Salado,6,2.32,13.92,Efectivo,Sofía,Sur,Lunes
1605,2026-02-17,18:32,1289,Queque Chocolate,Pasteles,1,12.28,12.28,Efectivo,María,Norte,Sábado
1606,2026-02-05,10:01,1029,Pan Dulce,Pan,1,1.08,1.08,SINPE,José,Norte,Lunes
1607,2026-02-15,16:24,1568,Queque Vainilla,Pasteles,8,10.28,82.24,Efectivo,Sofía,Norte,Domingo
1608,2026-04-09,09:45,1621,Queque Vainilla,Pasteles,2,10.44,20.88,Tarjeta,Carlos,Centro,Viernes
1609,2026-01-02,19:20,1565,Croissant,Repostería,6,1.57,9.42,Tarjeta,Carlos,Centro,Miércoles
1610,2026-06-14,16:20,1405,Pan Dulce,Pan,7,1.11,7.77,Efectivo,Carlos,Sur,Domingo
1611,2026-03-19,18:36,1040,Pan Integral,Pan,1,2.23,2.23,SINPE,Ana,Sur,Sábado
1612,2026-01-05,08:06,1535,Galletas,Repostería,3,3.5,10.5,Efectivo,José,Centro,Lunes
1613,2026-03-03,12:21,1768,Pan Integral,Pan,6,2.3,13.8,Efectivo,María,Norte,Viernes
1614,2026-04-23,08:35,1091,Pan Francés,Pan,7,0.46,3.22,Efectivo,María,Centro,Lunes
1615,2026-01-21,16:35,1024,Pan Integral,Pan,5,2.14,10.7,Efectivo,José,Sur,Martes
1616,2026-02-05,19:08,1512,Empanada Queso,Salado,1,2.19,2.19,Tarjeta,Carlos,Norte,Domingo
1617,2026-03-16,06:42,1731,Jugo Natural,Bebidas,7,2.67,18.69,SINPE,María,Sur,Lunes
1618,2026-02-08,15:31,1007,Pan Francés,Pan,4,0.45,1.8,Tarjeta,José,Centro,Viernes
1619,2026-02-13,09:09,1549,Muffin,Repostería,6,2.4,14.4,Efectivo,José,Sur,Viernes
1620,2026-05-13,08:53,1206,Queque Chocolate,Pasteles,5,12.07,60.35,SINPE,Carlos,Norte,Martes
1621,2026-06-10,13:01,1456,Queque Vainilla,Pasteles,5,9.89,49.45,SINPE,José,Sur,Viernes
1622,2026-01-02,12:51,1109,Pan Integral,Pan,7,2.14,14.98,SINPE,Luis,Centro,Domingo
1623,2026-06-07,20:37,1310,Capuchino,Bebidas,5,3.31,16.55,Tarjeta,María,Centro,Sábado
1624,2026-03-07,14:01,1317,Jugo Natural,Bebidas,4,2.82,11.28,Efectivo,Luis,Centro,Domingo
1625,2026-06-13,17:20,1468,Queque Vainilla,Pasteles,4,10.0,40.0,Tarjeta,Sofía,Centro,Jueves
1626,2026-06-28,09:04,1631,Empanada Queso,Salado,5,2.37,11.85,Efectivo,Ana,Centro,Viernes
1627,2026-01-10,13:24,1746,Pan Francés,Pan,1,0.47,0.47,SINPE,Luis,Centro,Lunes
1628,2026-04-24,20:23,1077,Queque Vainilla,Pasteles,4,10.15,40.6,Tarjeta,María,Sur,Lunes
1629,2026-03-05,10:29,1209,Queque Chocolate,Pasteles,1,12.48,12.48,Efectivo,José,Sur,Sábado
1630,2026-04-06,06:07,1088,Pan Integral,Pan,1,2.28,2.28,SINPE,Luis,Norte,Domingo
1631,2026-06-19,13:04,1748,Muffin,Repostería,5,2.34,11.7,SINPE,Luis,Centro,Lunes
1632,2026-04-14,19:29,1422,Empanada Pollo,Salado,7,2.38,16.66,Efectivo,Ana,Sur,Lunes
1633,2026-03-23,10:46,1490,Jugo Natural,Bebidas,2,2.93,5.86,Efectivo,Carlos,Centro,Sábado
1634,2026-04-26,06:41,1045,Queque Chocolate,Pasteles,4,11.68,46.72,SINPE,María,Sur,Sábado
1635,2026-06-02,10:23,1090,Empanada Queso,Salado,4,2.35,9.4,SINPE,Carlos,Norte,Domingo
1636,2026-03-24,14:34,1149,Empanada Queso,Salado,3,2.27,6.81,Tarjeta,José,Sur,Miércoles
1637,2026-03-15,11:49,1299,Empanada Pollo,Salado,3,2.52,7.56,Efectivo,José,Norte,Sábado
1638,2026-04-03,15:16,1140,Café,Bebidas,7,1.97,13.79,Tarjeta,Carlos,Sur,Jueves
1639,2026-03-17,20:55,1640,Empanada Queso,Salado,3,2.39,7.17,Efectivo,Sofía,Norte,Viernes
1640,2026-05-05,19:50,1210,Jugo Natural,Bebidas,3,2.9,8.7,SINPE,María,Centro,Domingo
1641,2026-05-02,14:06,1589,Empanada Pollo,Salado,2,2.62,5.24,Efectivo,Carlos,Sur,Sábado
1642,2026-03-16,07:20,1749,Croissant,Repostería,4,1.53,6.12,Tarjeta,Sofía,Norte,Viernes
1643,2026-03-24,12:44,1769,Jugo Natural,Bebidas,7,2.72,19.04,Efectivo,Luis,Sur,Sábado
1644,2026-02-23,06:57,1516,Empanada Queso,Salado,3,2.38,7.14,Efectivo,María,Centro,Lunes
1645,2026-04-10,19:13,1554,Galletas,Repostería,5,3.41,17.05,SINPE,Ana,Centro,Lunes
1646,2026-02-06,19:49,1696,Pan Francés,Pan,1,0.44,0.44,Efectivo,Ana,Norte,Jueves
1647,2026-06-13,06:44,1611,Baguette,Pan,7,1.88,13.16,Tarjeta,Carlos,Norte,Miércoles
1648,2026-05-16,16:39,1607,Dona,Repostería,5,1.19,5.95,Efectivo,José,Norte,Lunes
1649,2026-03-23,13:55,1392,Empanada Queso,Salado,6,2.27,13.62,SINPE,Ana,Norte,Sábado
1650,2026-06-16,06:24,1039,Capuchino,Bebidas,6,3.34,20.04,Tarjeta,Ana,Norte,Miércoles
1651,2026-06-27,17:40,1096,Café,Bebidas,2,1.92,3.84,Tarjeta,María,Sur,Miércoles
1652,2026-03-18,18:45,1462,Dona,Repostería,8,1.14,9.12,Efectivo,Sofía,Norte,Lunes
1653,2026-06-25,06:59,1518,Pan Francés,Pan,3,0.45,1.35,Tarjeta,Ana,Sur,Martes
1654,2026-04-26,20:34,1669,Empanada Queso,Salado,5,2.35,11.75,SINPE,Ana,Norte,Viernes
1655,2026-04-10,19:10,1040,Baguette,Pan,8,1.74,13.92,Tarjeta,Sofía,Norte,Jueves
1656,2026-01-07,13:31,1255,Baguette,Pan,3,1.88,5.64,Efectivo,María,Sur,Domingo
1657,2026-01-10,08:14,1348,Jugo Natural,Bebidas,3,2.88,8.64,SINPE,Sofía,Norte,Martes
1658,2026-01-04,08:08,1135,Galletas,Repostería,8,3.61,28.88,SINPE,Sofía,Sur,Lunes
1659,2026-06-14,06:45,1537,Empanada Queso,Salado,8,2.27,18.16,SINPE,Carlos,Sur,Viernes
1660,2026-03-14,14:44,1432,Baguette,Pan,7,1.8,12.6,Efectivo,Ana,Centro,Miércoles
1661,2026-05-08,20:59,1140,Muffin,Repostería,6,2.39,14.34,Efectivo,Ana,Centro,Lunes
1662,2026-04-22,14:23,1570,Capuchino,Bebidas,3,3.25,9.75,Tarjeta,María,Centro,Domingo
1663,2026-01-18,06:14,1207,Jugo Natural,Bebidas,3,2.82,8.46,Efectivo,Carlos,Centro,Sábado
1664,2026-01-17,18:00,1115,Galletas,Repostería,7,3.33,23.31,SINPE,José,Norte,Viernes
1665,2026-02-11,20:15,1491,Café,Bebidas,1,1.96,1.96,Efectivo,Luis,Sur,Jueves
1666,2026-02-13,14:40,1642,Empanada Queso,Salado,8,2.23,17.84,SINPE,Ana,Centro,Sábado
1667,2026-01-16,14:04,1579,Croissant,Repostería,3,1.55,4.65,Efectivo,Luis,Sur,Domingo
1668,2026-03-14,06:48,1442,Empanada Pollo,Salado,6,2.61,15.66,Efectivo,Carlos,Norte,Lunes
1669,2026-05-27,19:14,1766,Dona,Repostería,6,1.19,7.14,Efectivo,María,Sur,Domingo
1670,2026-06-06,09:38,1533,Café,Bebidas,7,2.03,14.21,Tarjeta,María,Centro,Jueves
1671,2026-05-03,17:57,1795,Capuchino,Bebidas,1,3.17,3.17,Efectivo,José,Centro,Miércoles
1672,2026-06-26,20:21,1310,Queque Chocolate,Pasteles,7,11.74,82.18,SINPE,Sofía,Norte,Miércoles
1673,2026-04-25,19:53,1704,Pan Dulce,Pan,8,1.1,8.8,SINPE,José,Sur,Sábado
1674,2026-01-23,13:21,1545,Capuchino,Bebidas,3,3.19,9.57,SINPE,Sofía,Sur,Lunes
1675,2026-03-20,14:14,1320,Queque Chocolate,Pasteles,5,12.52,62.6,Tarjeta,Luis,Sur,Martes
1676,2026-03-17,16:26,1285,Queque Vainilla,Pasteles,5,9.69,48.45,Tarjeta,Sofía,Norte,Sábado
1677,2026-02-26,18:44,1302,Jugo Natural,Bebidas,4,2.88,11.52,Efectivo,José,Sur,Miércoles
